Date,Open,High,Low,Close,Volume,Adj Close
2010-04-23,2980.69,2988.49,2968.47,2988.49,000,2988.49
2010-04-22,2967.65,2983.78,2951.13,2980.69,000,2980.69
2010-04-21,2981.37,2996.42,2967.65,2967.65,000,2967.65
2010-04-20,2960.93,2983.20,2960.93,2981.37,000,2981.37
2010-04-19,3007.19,3007.19,2943.50,2960.93,000,2960.93
2010-04-16,3016.94,3022.77,2997.71,3007.19,000,3007.19
2010-04-15,3019.74,3037.97,3016.07,3016.94,000,3016.94
2010-04-14,2971.60,3022.64,2971.60,3019.74,000,3019.74
2010-04-13,2977.17,2977.17,2953.81,2971.60,000,2971.60
2010-04-12,2971.97,2986.49,2964.00,2977.17,000,2977.17
2010-04-09,2963.19,2974.02,2961.94,2971.97,000,2971.97
2010-04-08,2988.10,2988.10,2954.06,2963.19,000,2963.19
2010-04-07,2975.51,2996.27,2975.51,2988.10,000,2988.10
2010-04-06,2968.38,2979.38,2963.55,2975.51,000,2975.51
2010-04-05,2943.02,2968.38,2943.02,2968.38,000,2968.38
2010-04-01,2887.46,2946.28,2887.46,2943.02,000,2943.02
2010-03-31,2933.39,2933.39,2887.46,2887.46,000,2887.46
2010-03-30,2929.14,2937.80,2926.20,2933.39,000,2933.39
2010-03-29,2906.28,2929.14,2906.28,2929.14,000,2929.14
2010-03-26,2888.37,2907.90,2884.24,2906.28,000,2906.28
2010-03-25,2886.36,2897.48,2878.68,2888.37,000,2888.37
2010-03-24,2905.66,2917.93,2886.36,2886.36,000,2886.36
2010-03-23,2889.18,2911.42,2889.18,2905.66,000,2905.66
2010-03-22,2915.70,2915.70,2889.18,2889.18,000,2889.18
2010-03-19,2913.94,2932.19,2913.94,2915.70,000,2915.70
2010-03-18,2919.30,2925.41,2907.04,2913.94,000,2913.94
2010-03-17,2896.43,2922.47,2896.43,2919.30,000,2919.30
2010-03-16,2874.33,2896.43,2874.33,2896.43,000,2896.43
2010-03-15,2881.36,2898.28,2872.32,2874.33,000,2874.33
2010-03-12,2873.91,2885.89,2870.52,2881.36,000,2881.36
2010-03-11,2862.29,2875.21,2854.59,2873.91,000,2873.91
2010-03-10,2839.54,2862.29,2839.54,2862.29,000,2862.29
2010-03-09,2834.57,2843.24,2831.39,2839.54,000,2839.54
2010-03-08,2790.29,2837.44,2790.29,2834.57,000,2834.57
2010-03-05,2768.70,2791.26,2768.70,2790.29,000,2790.29
2010-03-04,2782.79,2792.64,2761.47,2768.70,000,2768.70
2010-03-03,2772.20,2786.50,2767.64,2782.79,000,2782.79
2010-03-02,2774.06,2787.89,2771.70,2772.20,000,2772.20
2010-03-01,2750.86,2780.87,2749.74,2774.06,000,2774.06
2010-02-26,2749.15,2756.71,2738.71,2750.86,000,2750.86
2010-02-25,2762.14,2774.09,2743.03,2749.15,000,2749.15
2010-02-24,2782.55,2782.55,2748.23,2762.14,000,2762.14
2010-02-23,2757.46,2782.55,2737.64,2782.55,000,2782.55
2010-02-22,2757.14,2775.71,2757.14,2757.46,000,2757.46
2010-02-19,2769.19,2772.03,2727.79,2757.14,000,2757.14
2010-02-18,2794.06,2794.06,2759.07,2769.19,000,2769.19
2010-02-17,2758.90,2797.00,2758.90,2794.06,000,2794.06
2010-02-16,2758.90,2758.90,2758.90,2758.90,000,2758.90
2010-02-15,2758.90,2758.90,2758.90,2758.90,000,2758.90
2010-02-12,2753.63,2766.42,2745.01,2758.90,000,2758.90
2010-02-11,2734.39,2754.30,2734.39,2753.63,000,2753.63
2010-02-10,2745.02,2755.74,2728.39,2734.39,000,2734.39
2010-02-09,2693.62,2745.02,2675.29,2745.02,000,2745.02
2010-02-08,2683.56,2700.85,2665.97,2693.62,000,2693.62
2010-02-05,2744.98,2744.98,2680.14,2683.56,000,2683.56
2010-02-04,2764.84,2765.77,2741.71,2744.98,000,2744.98
2010-02-03,2720.87,2772.30,2720.87,2764.84,000,2764.84
2010-02-02,2736.17,2767.43,2720.87,2720.87,000,2720.87
2010-02-01,2745.35,2745.54,2724.04,2736.17,000,2736.17
2010-01-29,2757.68,2757.68,2719.48,2745.35,000,2745.35
2010-01-28,2706.26,2763.36,2706.26,2757.68,000,2757.68
2010-01-27,2740.33,2763.38,2706.26,2706.26,000,2706.26
2010-01-26,2811.71,2822.09,2740.33,2740.33,000,2740.33
2010-01-25,2819.71,2819.71,2789.06,2811.71,000,2811.71
2010-01-22,2850.98,2850.98,2791.57,2819.71,000,2819.71
2010-01-21,2893.13,2893.13,2850.98,2850.98,000,2850.98
2010-01-20,2912.92,2935.84,2893.13,2893.13,000,2893.13
2010-01-19,2912.02,2926.27,2906.14,2912.92,000,2912.92
2010-01-18,2908.42,2918.99,2897.49,2912.02,000,2912.02
2010-01-15,2909.52,2921.42,2906.29,2908.42,000,2908.42
2010-01-14,2888.38,2925.33,2888.38,2909.52,000,2909.52
2010-01-13,2916.11,2916.11,2883.76,2888.38,000,2888.38
2010-01-12,2933.53,2943.06,2915.79,2916.11,000,2916.11
2010-01-11,2922.76,2947.08,2922.76,2933.53,000,2933.53
2010-01-08,2913.25,2932.72,2909.41,2922.76,000,2922.76
2010-01-07,2930.49,2945.06,2901.24,2913.25,000,2913.25
2010-01-06,2920.28,2937.98,2919.74,2930.49,000,2930.49
2010-01-05,2894.55,2923.91,2894.55,2920.28,000,2920.28
2010-01-04,2897.62,2897.62,2886.43,2894.55,000,2894.55
2009-12-31,2879.76,2897.62,2863.46,2897.62,000,2897.62
2009-12-30,2869.76,2882.97,2863.38,2879.76,000,2879.76
2009-12-29,2855.68,2869.76,2855.68,2869.76,000,2869.76
2009-12-28,2837.70,2858.99,2837.70,2855.68,000,2855.68
2009-12-24,2841.56,2844.20,2833.31,2837.70,000,2837.70
2009-12-23,2823.82,2844.97,2823.82,2841.56,000,2841.56
2009-12-22,2786.81,2826.59,2786.81,2823.82,000,2823.82
2009-12-21,2802.59,2809.76,2786.81,2786.81,000,2786.81
2009-12-18,2813.27,2813.27,2784.47,2802.59,000,2802.59
2009-12-17,2813.93,2827.91,2807.40,2813.27,000,2813.27
2009-12-16,2798.70,2813.93,2792.39,2813.93,000,2813.93
2009-12-15,2799.54,2812.19,2798.70,2798.70,000,2798.70
2009-12-14,2800.75,2812.14,2783.20,2799.54,000,2799.54
2009-12-11,2781.86,2802.84,2781.86,2800.75,000,2800.75
2009-12-10,2797.21,2806.54,2769.29,2781.86,000,2781.86
2009-12-09,2805.50,2808.38,2784.64,2797.21,000,2797.21
2009-12-08,2796.98,2807.15,2794.78,2805.50,000,2805.50
2009-12-07,2791.01,2803.73,2791.01,2796.98,000,2796.98
2009-12-04,2808.18,2808.18,2789.11,2791.01,000,2791.01
2009-12-03,2796.34,2808.18,2793.21,2808.18,000,2808.18
2009-12-02,2770.95,2797.08,2770.95,2796.34,000,2796.34
2009-12-01,2732.12,2770.95,2732.12,2770.95,000,2770.95
2009-11-30,2762.22,2762.22,2729.43,2732.12,000,2732.12
2009-11-27,2762.22,2762.22,2762.22,2762.22,000,2762.22
2009-11-26,2792.84,2802.78,2762.22,2762.22,000,2762.22
2009-11-25,2779.98,2796.23,2778.36,2792.84,000,2792.84
2009-11-24,2797.88,2803.85,2779.98,2779.98,000,2779.98
2009-11-23,2761.54,2797.88,2761.54,2797.88,000,2797.88
2009-11-20,2758.79,2773.76,2749.69,2761.54,000,2761.54
2009-11-19,2745.04,2785.61,2745.04,2758.79,000,2758.79
2009-11-18,2764.95,2777.58,2745.04,2745.04,000,2745.04
2009-11-17,2783.85,2785.94,2764.49,2764.95,000,2764.95
2009-11-16,2727.23,2785.13,2727.23,2783.85,000,2783.85
2009-11-13,2726.24,2728.41,2704.93,2727.23,000,2727.23
2009-11-12,2740.43,2745.33,2710.55,2726.24,000,2726.24
2009-11-11,2707.60,2740.43,2707.60,2740.43,000,2740.43
2009-11-10,2693.38,2726.90,2693.38,2707.60,000,2707.60
2009-11-09,2658.21,2693.38,2658.21,2693.38,000,2693.38
2009-11-06,2629.35,2674.24,2629.35,2658.21,000,2658.21
2009-11-05,2648.64,2648.64,2626.52,2629.35,000,2629.35
2009-11-04,2621.55,2650.33,2621.55,2648.64,000,2648.64
2009-11-03,2645.43,2657.57,2621.55,2621.55,000,2621.55
2009-11-02,2651.13,2653.32,2616.49,2645.43,000,2645.43
2009-10-30,2632.31,2676.95,2632.31,2651.13,000,2651.13
2009-10-29,2648.98,2648.98,2605.10,2632.31,000,2632.31
2009-10-28,2694.50,2695.31,2648.98,2648.98,000,2648.98
2009-10-27,2716.62,2716.62,2690.99,2694.50,000,2694.50
2009-10-26,2715.34,2723.01,2710.46,2716.62,000,2716.62
2009-10-23,2681.97,2719.33,2681.97,2715.34,000,2715.34
2009-10-22,2692.55,2698.32,2677.86,2681.97,000,2681.97
2009-10-21,2711.09,2711.09,2692.55,2692.55,000,2692.55
2009-10-20,2711.70,2728.98,2705.75,2711.09,000,2711.09
2009-10-19,2708.12,2716.71,2681.80,2711.70,000,2711.70
2009-10-16,2712.15,2724.44,2701.59,2708.12,000,2708.12
2009-10-15,2708.48,2739.55,2708.25,2712.15,000,2712.15
2009-10-14,2676.52,2708.48,2672.58,2708.48,000,2708.48
2009-10-13,2680.47,2687.52,2668.40,2668.40,000,2668.40
2009-10-12,2652.51,2680.47,2652.51,2680.47,000,2680.47
2009-10-09,2650.95,2661.82,2642.33,2652.51,000,2652.51
2009-10-08,2634.63,2652.80,2630.73,2650.95,000,2650.95
2009-10-07,2611.89,2647.22,2611.89,2634.63,000,2634.63
2009-10-06,2583.73,2632.90,2583.73,2611.89,000,2611.89
2009-10-05,2604.53,2604.53,2576.84,2583.73,000,2583.73
2009-10-02,2657.44,2657.44,2599.69,2604.53,000,2604.53
2009-10-01,2672.57,2672.57,2649.55,2657.44,000,2657.44
2009-09-30,2663.31,2681.69,2634.91,2672.57,000,2672.57
2009-09-29,2629.25,2674.87,2629.25,2663.31,000,2663.31
2009-09-28,2649.70,2651.77,2623.01,2629.25,000,2629.25
2009-09-25,2667.43,2674.38,2638.38,2662.82,000,2662.82
2009-09-24,2685.94,2689.27,2658.39,2667.43,000,2667.43
2009-09-23,2685.63,2698.99,2676.23,2685.94,000,2685.94
2009-09-22,2647.91,2685.63,2647.91,2685.63,000,2685.63
2009-09-21,2647.91,2647.91,2647.91,2647.91,000,2647.91
2009-09-18,2672.60,2675.68,2647.91,2647.91,000,2647.91
2009-09-17,2674.42,2699.12,2672.60,2672.60,000,2672.60
2009-09-16,2638.40,2683.87,2638.40,2674.42,000,2674.42
2009-09-15,2639.74,2657.82,2638.18,2638.40,000,2638.40
2009-09-14,2681.03,2681.03,2631.48,2639.74,000,2639.74
2009-09-11,2682.02,2696.79,2678.59,2681.03,000,2681.03
2009-09-10,2650.48,2707.24,2650.48,2682.02,000,2682.02
2009-09-09,2660.91,2660.91,2640.92,2650.48,000,2650.48
2009-09-08,2643.95,2663.14,2625.75,2660.91,000,2660.91
2009-09-04,2598.36,2622.69,2588.72,2622.69,000,2622.69
2009-09-03,2569.93,2598.36,2569.93,2598.36,000,2598.36
2009-09-02,2596.39,2596.39,2560.15,2569.93,000,2569.93
2009-09-01,2592.90,2633.02,2588.65,2596.39,000,2596.39
2009-08-31,2642.80,2667.82,2592.90,2592.90,000,2592.90
2009-08-28,2642.23,2648.17,2630.81,2642.80,000,2642.80
2009-08-27,2628.43,2647.94,2610.09,2642.23,000,2642.23
2009-08-26,2618.76,2638.99,2602.63,2628.43,000,2628.43
2009-08-25,2612.33,2625.10,2574.79,2618.76,000,2618.76
2009-08-24,2544.86,2616.28,2544.86,2612.33,000,2612.33
2009-08-21,2559.57,2570.66,2532.33,2544.86,000,2544.86
2009-08-20,2522.78,2565.82,2522.78,2559.57,000,2559.57
2009-08-19,2567.72,2576.09,2521.36,2522.78,000,2522.78
2009-08-18,2545.98,2570.59,2532.72,2567.72,000,2567.72
2009-08-17,2631.51,2631.51,2545.49,2545.98,000,2545.98
2009-08-14,2614.18,2647.64,2610.19,2631.51,000,2631.51
2009-08-13,2571.31,2632.58,2571.31,2614.18,000,2614.18
2009-08-12,2597.30,2597.30,2564.00,2571.31,000,2571.31
2009-08-11,2549.35,2607.00,2549.35,2597.30,000,2597.30
2009-08-10,2549.35,2549.35,2549.35,2549.35,000,2549.35
2009-08-07,2601.50,2601.50,2542.34,2549.35,000,2549.35
2009-08-06,2606.83,2626.84,2590.64,2601.50,000,2601.50
2009-08-05,2648.76,2665.24,2593.61,2606.83,000,2606.83
2009-08-04,2681.64,2700.78,2648.04,2648.76,000,2648.76
2009-08-03,2659.20,2682.47,2632.98,2681.64,000,2681.64
2009-07-31,2636.19,2659.45,2635.23,2659.20,000,2659.20
2009-07-30,2604.06,2636.19,2593.39,2636.19,000,2636.19
2009-07-29,2624.04,2642.79,2567.66,2604.06,000,2604.06
2009-07-28,2576.66,2638.88,2564.77,2624.04,000,2624.04
2009-07-27,2533.43,2585.27,2533.43,2576.66,000,2576.66
2009-07-24,2484.90,2533.43,2484.90,2533.43,000,2533.43
2009-07-23,2450.83,2484.90,2450.83,2484.90,000,2484.90
2009-07-22,2454.33,2485.12,2443.81,2450.83,000,2450.83
2009-07-21,2456.15,2469.37,2446.45,2454.33,000,2454.33
2009-07-20,2431.37,2471.28,2423.60,2456.15,000,2456.15
2009-07-17,2401.02,2430.96,2389.29,2430.96,000,2430.96
2009-07-16,2389.42,2434.12,2389.42,2401.02,000,2401.02
2009-07-15,2310.55,2389.42,2310.55,2389.42,000,2389.42
2009-07-14,2266.64,2315.19,2266.64,2310.55,000,2310.55
2009-07-13,2307.98,2313.44,2258.72,2266.64,000,2266.64
2009-07-10,2307.61,2316.42,2296.62,2307.98,000,2307.98
2009-07-09,2259.77,2314.62,2259.77,2307.61,000,2307.61
2009-07-08,2272.26,2272.26,2235.45,2259.77,000,2259.77
2009-07-07,2266.09,2292.04,2263.52,2272.26,000,2272.26
2009-07-06,2299.75,2299.75,2261.29,2266.09,000,2266.09
2009-07-03,2320.82,2320.82,2284.69,2299.75,000,2299.75
2009-07-02,2352.55,2361.92,2313.89,2320.82,000,2320.82
2009-07-01,2333.14,2352.55,2319.36,2352.55,000,2352.55
2009-06-30,2317.17,2356.39,2317.17,2333.14,000,2333.14
2009-06-29,2317.95,2328.09,2304.40,2317.17,000,2317.17
2009-06-26,2302.46,2332.47,2302.46,2317.95,000,2317.95
2009-06-25,2278.96,2313.04,2278.96,2302.46,000,2302.46
2009-06-24,2226.10,2279.84,2226.10,2278.96,000,2278.96
2009-06-23,2266.92,2266.92,2211.81,2226.10,000,2226.10
2009-06-22,2273.18,2303.76,2266.92,2266.92,000,2266.92
2009-06-19,2237.20,2275.58,2237.20,2273.18,000,2273.18
2009-06-18,2271.45,2275.71,2237.20,2237.20,000,2237.20
2009-06-17,2288.16,2296.59,2255.33,2271.45,000,2271.45
2009-06-16,2316.56,2316.56,2264.99,2288.16,000,2288.16
2009-06-15,2377.07,2377.07,2316.56,2316.56,000,2316.56
2009-06-12,2381.81,2397.57,2364.21,2377.07,000,2377.07
2009-06-11,2391.22,2395.63,2360.61,2381.81,000,2381.81
2009-06-10,2349.87,2395.25,2349.87,2391.22,000,2391.22
2009-06-09,2333.70,2363.28,2314.62,2349.87,000,2349.87
2009-06-08,2396.35,2417.25,2321.41,2333.70,000,2333.70
2009-06-05,2362.74,2396.62,2362.74,2396.35,000,2396.35
2009-06-04,2383.82,2391.35,2344.19,2362.74,000,2362.74
2009-06-03,2375.82,2424.36,2375.82,2383.82,000,2383.82
2009-06-02,2380.07,2424.52,2351.44,2375.82,000,2375.82
2009-06-01,2329.08,2389.15,2329.08,2380.07,000,2380.07
2009-05-29,2292.97,2347.37,2288.20,2329.08,000,2329.08
2009-05-28,2306.08,2306.08,2257.44,2292.97,000,2292.97
2009-05-27,2238.79,2311.67,2238.79,2306.08,000,2306.08
2009-05-26,2267.46,2276.96,2234.45,2238.79,000,2238.79
2009-05-25,2245.27,2277.10,2240.65,2267.46,000,2267.46
2009-05-22,2210.97,2245.36,2190.20,2245.27,000,2245.27
2009-05-21,2269.24,2269.24,2210.97,2210.97,000,2210.97
2009-05-20,2260.36,2274.28,2223.36,2269.24,000,2269.24
2009-05-19,2176.98,2260.36,2094.50,2260.36,000,2260.36
2009-05-18,2139.78,2176.98,2094.50,2176.98,000,2176.98
2009-05-15,2122.11,2170.28,2122.11,2139.78,000,2139.78
2009-05-14,2185.29,2185.29,2122.11,2122.11,000,2122.11
2009-05-13,2178.13,2213.70,2173.00,2185.29,000,2185.29
2009-05-12,2166.10,2191.51,2135.37,2178.13,000,2178.13
2009-05-11,2238.21,2240.28,2164.87,2166.10,000,2166.10
2009-05-08,2241.60,2283.84,2203.23,2238.21,000,2238.21
2009-05-07,2179.03,2241.60,2171.82,2241.60,000,2241.60
2009-05-06,2074.35,2183.19,2048.31,2179.03,000,2179.03
2009-05-05,2028.71,2084.10,2028.71,2074.35,000,2074.35
2009-05-04,1920.28,2039.39,1920.28,2028.71,000,2028.71
2009-05-01,1920.28,1920.28,1920.28,1920.28,000,1920.28
2009-04-30,1849.57,1920.28,1849.57,1920.28,000,1920.28
2009-04-29,1808.41,1859.35,1808.41,1849.57,000,1849.57
2009-04-28,1818.61,1827.84,1791.45,1808.41,000,1808.41
2009-04-27,1852.85,1855.84,1796.30,1818.61,000,1818.61
2009-04-24,1859.98,1859.98,1840.21,1852.85,000,1852.85
2009-04-23,1843.41,1862.18,1836.59,1859.98,000,1859.98
2009-04-22,1887.25,1887.25,1830.15,1843.41,000,1843.41
2009-04-21,1874.85,1887.25,1813.90,1887.25,000,1887.25
2009-04-20,1896.56,1896.56,1857.00,1874.85,000,1874.85
2009-04-17,1891.75,1931.05,1888.99,1896.56,000,1896.56
2009-04-16,1905.99,1947.30,1886.89,1891.75,000,1891.75
2009-04-15,1897.02,1905.99,1853.94,1905.99,000,1905.99
2009-04-14,1876.77,1897.02,1848.72,1897.02,000,1897.02
2009-04-13,1828.51,1880.59,1828.51,1876.77,000,1876.77
2009-04-09,1783.96,1836.83,1783.96,1828.51,000,1828.51
2009-04-08,1802.39,1802.39,1754.33,1783.96,000,1783.96
2009-04-07,1847.98,1847.98,1795.92,1802.39,000,1802.39
2009-04-06,1820.87,1868.38,1820.87,1847.98,000,1847.98
2009-04-03,1803.34,1827.84,1788.50,1820.87,000,1820.87
2009-04-02,1702.26,1805.67,1702.26,1803.34,000,1803.34
2009-04-01,1699.99,1727.38,1689.87,1702.26,000,1702.26
2009-03-31,1673.14,1712.34,1662.99,1699.99,000,1699.99
2009-03-30,1745.66,1745.66,1658.04,1673.14,000,1673.14
2009-03-27,1758.79,1779.04,1729.01,1745.66,000,1745.66
2009-03-26,1691.68,1761.79,1691.68,1758.79,000,1758.79
2009-03-25,1706.34,1708.07,1677.94,1691.68,000,1691.68
2009-03-24,1664.08,1723.20,1664.08,1706.34,000,1706.34
2009-03-23,1596.92,1664.08,1596.92,1664.08,000,1664.08
2009-03-20,1584.86,1598.46,1575.79,1596.92,000,1596.92
2009-03-19,1575.94,1598.21,1569.86,1584.86,000,1584.86
2009-03-18,1559.03,1583.60,1559.03,1575.94,000,1575.94
2009-03-17,1586.32,1591.59,1557.59,1559.03,000,1559.03
2009-03-16,1577.52,1590.13,1554.53,1586.32,000,1586.32
2009-03-13,1493.53,1577.52,1493.53,1577.52,000,1577.52
2009-03-12,1505.51,1512.81,1481.59,1493.53,000,1493.53
2009-03-11,1485.75,1530.56,1485.75,1505.51,000,1505.51
2009-03-10,1456.95,1485.75,1455.47,1485.75,000,1485.75
2009-03-09,1513.12,1513.12,1456.95,1456.95,000,1456.95
2009-03-06,1518.64,1518.64,1495.50,1513.12,000,1513.12
2009-03-05,1544.34,1564.83,1516.19,1518.64,000,1518.64
2009-03-04,1528.51,1544.80,1502.97,1544.34,000,1544.34
2009-03-03,1533.40,1543.07,1509.48,1528.51,000,1528.51
2009-03-02,1594.87,1594.87,1524.28,1533.40,000,1533.40
2009-02-27,1617.44,1627.02,1583.90,1594.87,000,1594.87
2009-02-26,1616.79,1631.35,1599.30,1617.44,000,1617.44
2009-02-25,1614.44,1634.19,1612.36,1616.79,000,1616.79
2009-02-24,1630.69,1630.69,1589.84,1614.44,000,1614.44
2009-02-23,1594.94,1635.83,1567.22,1630.69,000,1630.69
2009-02-20,1629.35,1629.35,1594.94,1594.94,000,1594.94
2009-02-19,1651.06,1651.06,1624.98,1629.35,000,1629.35
2009-02-18,1637.92,1651.06,1626.82,1651.06,000,1651.06
2009-02-17,1680.70,1683.60,1636.88,1637.92,000,1637.92
2009-02-13,1684.96,1710.15,1684.96,1705.64,000,1705.64
2009-02-12,1721.97,1721.97,1684.96,1684.96,000,1684.96
2009-02-11,1703.29,1724.07,1678.52,1721.97,000,1721.97
2009-02-10,1682.34,1703.29,1675.71,1703.29,000,1703.29
2009-02-09,1715.35,1733.94,1678.66,1682.34,000,1682.34
2009-02-06,1704.60,1726.92,1704.25,1715.35,000,1715.35
2009-02-05,1707.39,1720.37,1697.28,1704.60,000,1704.60
2009-02-04,1711.92,1731.11,1707.39,1707.39,000,1707.39
2009-02-03,1705.29,1727.99,1705.29,1711.92,000,1711.92
2009-02-02,1746.47,1746.93,1703.58,1705.29,000,1705.29
2009-01-30,1766.72,1766.72,1737.72,1746.47,000,1746.47
2009-01-29,1766.08,1780.98,1755.58,1766.72,000,1766.72
2009-01-28,1685.23,1766.08,1685.23,1766.08,000,1766.08
2009-01-23,1708.77,1710.28,1685.23,1685.23,000,1685.23
2009-01-22,1704.52,1736.79,1701.93,1708.77,000,1708.77
2009-01-21,1723.37,1723.37,1677.06,1704.52,000,1704.52
2009-01-20,1746.99,1746.99,1693.54,1723.37,000,1723.37
2009-01-19,1730.45,1760.27,1728.04,1746.99,000,1746.99
2009-01-16,1704.06,1734.49,1704.06,1730.45,000,1730.45
2009-01-15,1764.72,1764.72,1693.68,1704.06,000,1704.06
2009-01-14,1761.82,1796.73,1760.94,1764.72,000,1764.72
2009-01-13,1776.25,1806.73,1756.58,1761.82,000,1761.82
2009-01-12,1806.02,1806.02,1776.25,1776.25,000,1776.25
2009-01-09,1827.61,1849.39,1806.02,1806.02,000,1806.02
2009-01-08,1880.58,1880.58,1820.59,1827.61,000,1827.61
2009-01-07,1913.66,1959.95,1880.58,1880.58,000,1880.58
2009-01-06,1924.87,1936.73,1901.50,1913.66,000,1913.66
2009-01-05,1829.71,1924.87,1829.71,1924.87,000,1924.87
2009-01-02,1761.56,1835.30,1761.56,1829.71,000,1829.71
2008-12-31,1770.65,1786.70,1760.23,1761.56,000,1761.56
2008-12-30,1780.57,1785.23,1762.47,1770.65,000,1770.65
2008-12-29,1725.61,1780.57,1725.61,1780.57,000,1780.57
2008-12-26,1736.99,1752.22,1725.61,1725.61,000,1725.61
2008-12-24,1724.54,1752.00,1711.21,1736.99,000,1736.99
2008-12-23,1745.63,1763.14,1718.51,1724.54,000,1724.54
2008-12-22,1795.47,1803.91,1745.63,1745.63,000,1745.63
2008-12-19,1798.95,1822.76,1779.93,1795.47,000,1795.47
2008-12-18,1779.29,1798.95,1769.59,1798.95,000,1798.95
2008-12-17,1782.09,1812.51,1779.29,1779.29,000,1779.29
2008-12-16,1774.76,1782.09,1751.53,1782.09,000,1782.09
2008-12-12,1794.16,1794.16,1718.89,1740.34,000,1740.34
2008-12-11,1821.70,1824.79,1785.57,1794.16,000,1794.16
2008-12-10,1754.58,1844.03,1737.11,1821.70,000,1821.70
2008-12-09,1659.17,1754.58,1659.17,1754.58,000,1754.58
2008-12-08,1659.17,1659.17,1659.17,1659.17,000,1659.17
2008-12-05,1643.68,1678.31,1638.67,1659.17,000,1659.17
2008-12-04,1640.57,1675.09,1640.57,1643.68,000,1643.68
2008-12-03,1639.18,1670.19,1639.18,1640.57,000,1640.57
2008-12-02,1690.23,1690.23,1639.18,1639.18,000,1639.18
2008-12-01,1732.57,1732.57,1690.23,1690.23,000,1690.23
2008-11-28,1710.52,1732.57,1685.13,1732.57,000,1732.57
2008-11-27,1711.13,1736.07,1691.37,1710.52,000,1710.52
2008-11-26,1653.25,1711.13,1643.68,1711.13,000,1711.13
2008-11-25,1620.29,1690.82,1620.29,1653.25,000,1653.25
2008-11-24,1662.10,1664.53,1618.58,1620.29,000,1620.29
2008-11-21,1613.95,1670.68,1570.23,1662.10,000,1662.10
2008-11-20,1665.59,1665.59,1594.93,1613.95,000,1613.95
2008-11-19,1692.55,1701.64,1662.35,1665.59,000,1665.59
2008-11-18,1749.67,1749.67,1691.76,1692.55,000,1692.55
2008-11-17,1759.14,1769.47,1724.76,1749.67,000,1749.67
2008-11-14,1755.47,1817.53,1746.56,1759.14,000,1759.14
2008-11-13,1784.01,1784.01,1718.85,1755.47,000,1755.47
2008-11-12,1806.96,1827.39,1778.82,1784.01,000,1784.01
2008-11-11,1885.02,1885.02,1800.57,1806.96,000,1806.96
2008-11-10,1863.49,1916.01,1846.77,1885.02,000,1885.02
2008-11-07,1819.20,1863.49,1717.66,1863.49,000,1863.49
2008-11-06,1868.82,1868.82,1777.15,1819.20,000,1819.20
2008-11-05,1829.69,1933.51,1829.69,1868.82,000,1868.82
2008-11-04,1883.75,1883.75,1826.10,1829.69,000,1829.69
2008-11-03,1794.20,1892.81,1794.20,1883.75,000,1883.75
2008-10-31,1801.91,1825.68,1771.86,1794.20,000,1794.20
2008-10-30,1671.20,1836.67,1671.20,1801.91,000,1801.91
2008-10-29,1666.49,1738.20,1614.08,1671.20,000,1671.20
2008-10-28,1600.28,1666.49,1473.77,1666.49,000,1666.49
2008-10-27,1600.28,1600.28,1600.28,1600.28,000,1600.28
2008-10-24,1745.67,1745.67,1590.36,1600.28,000,1600.28
2008-10-23,1821.13,1821.13,1735.45,1745.67,000,1745.67
2008-10-22,1920.79,1920.79,1809.02,1821.13,000,1821.13
2008-10-21,1939.22,1988.71,1917.32,1920.79,000,1920.79
2008-10-20,1878.51,1942.51,1878.51,1939.22,000,1939.22
2008-10-17,1951.20,1991.07,1877.96,1878.51,000,1878.51
2008-10-16,2059.39,2059.39,1902.28,1951.20,000,1951.20
2008-10-15,2128.31,2128.31,2037.58,2059.39,000,2059.39
2008-10-14,2076.35,2218.89,2076.35,2128.31,000,2128.31
2008-10-13,1948.33,2106.39,1945.55,2076.35,000,2076.35
2008-10-10,2102.71,2102.71,1926.26,1948.33,000,1948.33
2008-10-09,2033.61,2123.01,2033.61,2102.71,000,2102.71
2008-10-08,2177.55,2177.55,2025.56,2033.61,000,2033.61
2008-10-07,2168.32,2230.32,2128.96,2177.55,000,2177.55
2008-10-06,2297.12,2297.12,2165.68,2168.32,000,2168.32
2008-10-03,2363.60,2363.60,2297.12,2297.12,000,2297.12
2008-10-02,2358.91,2398.67,2313.63,2363.60,000,2363.60
2008-10-01,2358.91,2358.91,2358.91,2358.91,000,2358.91
2008-09-30,2361.34,2371.31,2239.75,2358.91,000,2358.91
2008-09-29,2411.46,2449.20,2347.49,2361.34,000,2361.34
2008-09-26,2444.24,2444.24,2399.71,2411.46,000,2411.46
2008-09-25,2477.60,2477.60,2442.80,2444.24,000,2444.24
2008-09-24,2476.51,2495.35,2458.62,2477.60,000,2477.60
2008-09-23,2544.13,2544.13,2476.51,2476.51,000,2476.51
2008-09-22,2559.07,2604.51,2533.87,2544.13,000,2544.13
2008-09-19,2419.21,2575.40,2419.21,2559.07,000,2559.07
2008-09-18,2419.29,2448.99,2307.79,2419.21,000,2419.21
2008-09-17,2461.43,2498.24,2399.30,2419.29,000,2419.29
2008-09-16,2486.55,2486.55,2412.34,2461.43,000,2461.43
2008-09-15,2570.67,2570.67,2480.28,2486.55,000,2486.55
2008-09-12,2541.15,2582.44,2541.15,2570.67,000,2570.67
2008-09-11,2622.41,2622.41,2541.15,2541.15,000,2541.15
