X
-1.236721
-1.252208
-1.268087
-1.284374
-12.3097
-7.275935
-13.73121
3.822121
-2.674332
8.343867
13.94195
-6.36257
-7.579384
0.7843177
6.795066
2.877896
-8.122544
1.526747
-2.428234
-12.23211
0.4376375
-1.76216
-1.342302
0.5988042
0.7434978
0.8849615
-1.777825
-9.396579
-0.824407
-0.6644543
-10.53605
-2.817088
-4.679216
-3.245721
6.775499
-10.34356
3.154836
-7.745806
-3.182087
-16.81044
-6.78226
1.739174
9.05969
1.044396
3.571808
-0.07521625
-0.07527287
-0.07532957
-0.07538636
-0.2265007
-0.07561437
-0.07567159
-0.07572889
-1.270665
-4.178153
-3.252319
3.252319
4.688359
-3.363836
-11.41711
3.478612
-5.264373
2.666825
1.95446
5.644131
3.984591
-2.371653
2.839307
2.760912
7.85287
-5.756985
5.055228
-5.798726
-0.2490661
3.912479
-5.167201
-3.861484
-6.506359
-0.5617992
-6.39753
-10.436
-10.53605
-2.247286
-2.687302
-3.162319
6.979576
-1.129956
-1.14287
-1.934296
-6.453852
-5.129329
1.307208
0
2.564243
2.50013
13.81503
13.08396
4.609111
-1.512888
-4.044097
2.817088
13.81503
13.55455
-3.3416
6.802153
-10.00835
-10.28574
3.278982
0
-5.810763
-7.082605
12.08365
-2.469261
0
0
-2.531781
0
0
1.974676
0.5571045
-0.836825
1.666705
1.639381
-0.2713706
0.2713706
7.061757
-3.077166
0
0
-3.17487
-0.809721
0.809721
5.491576
2.760527
3.167134
-2.181905
0.732604
4.28637
0.4651171
-3.302187
-2.181905
1.45988
0
1.200495
-3.398385
-0.7434978
2.214113
-2.96318
-0.2509412
-5.155781
0
3.125254
0.7662873
-1.280427
2.040887
1.503788
1.481509
-0.7380107
1.227009
-0.4889985
0.732604
0
-2.214113
-0.4987542
1.242252
1.470615
-1.470615
0.7380107
1.45988
-0.7272759
6.36257
1.360565
0
2.885883
10.97273
8.994824
3.694352
1.542447
0.508907
-6.28479
2.139119
3.125254
-1.030937
2.389192
-0.8467451
0.508907
-4.676177
-3.794493
-1.671348
-0.5633818
-6.416194
4.706751
-3.509132
-3.226086
-3.545731
3.75044
4.204824
0.5865119
-1.769958
-8.053886
5.032508
-7.647036
-5.443521
0.232829
-5.251803
7.095174
1.360565
5.903353
0.7930256
2.342027
-4.417122
0.643089
0.6389798
3.95473
5.170137
0.5797118
-2.932762
2.35305
0.1936109
4.352627
-0.5571045
1.662088
-0.5509656
0
0
1.643873
-6.744128
4.546237
-0.9302393
-12.10594
6.730368
-0.5934736
4.082199
0.5698021
0.5665738
0.5633818
1.671348
-0.554018
0.7380107
0.9149195
-1.65293
-0.5571045
2.754995
0.5420067
4.750233
1.02565
-1.02565
1.534557
-0.3389834
-2.754047
1.558473
3.045921
9.984533
1.79377
5.195974
1.673679
1.646128
-2.061929
0
-3.822121
1.71678
1.268516
0
0
4.115807
1.996074
-2.400115
2.004075
0.5277057
4.502368
-3.455238
4.580954
-0.3738322
-1.3828
-0.1266625
-2.307795
-2.761517
0
-0.1334223
5.960313
-1.138532
-2.316706
-8.985633
-2.890375
2.462108
-9.918032
5.531364
-0.449439
0
2.666825
2.169282
2.123222
-2.55333
-0.4319661
1.29034
-1.724181
-1.312929
-3.132247
-1.219527
1.673043
-3.687054
1.860519
-1.95446
-1.993421
-6.230388
-10.19649
1.011813
1.001678
0.9917437
-8.22381
-10.00835
-10.38996
13.62649
2.515856
18.64538
-3.14162
3.65576
-2.072613
-1.583147
-1.069529
1.069529
-4.905616
2.210035
0.5449605
5.80638
-5.264373
0.5390849
1.069529
1.583147
-1.052641
-0.5305052
0
0.5305052
-0.3533573
-1.785762
-2.185879
-6.859832
0
-1.590491
-0.8048333
-2.454111
1.234584
-2.4846
-3.19516
0.6472515
-6.669137
2.721256
5.864873
-0.6349228
1.26584
3.096223
0.6079046
-0.6079046
-0.8163311
-0.4106782
0
-3.135053
1.26584
-1.904819
-4.59097
2.649162
-0.6557401
-0.6600684
0.2205073
-0.8849615
-3.390155
-2.797385
1.408474
0.4651171
0.2317498
-0.6968669
-1.408474
0
0.9411834
5.246357
3.278982
2.547909
4.308359
3.162319
4.934587
2.739897
-7.869227
1.739174
2.085384
1.85879
1.098912
-1.65293
7.490131
0.51414
-3.65576
1.583147
-0.5249356
1.04713
1.036279
2.544667
-1.01011
-2.570836
-2.638676
1.591546
4.124296
-1.526747
1.020417
-1.020417
-0.8583744
-4.405999
0.5390849
-2.724964
2.185879
-0.5420067
-2.197891
-2.247286
-4.058528
4.625102
-0.7561473
-0.9532961
0
0.5730675
-1.72915
-0.1939865
4.183119
-2.833051
0.5730675
-1.149438
-0.3861009
0.9624713
0.5730675
-2.312242
0
-0.195122
-3.376686
-6.252036
2.547909
1.250016
0.4132237
-1.66324
-3.19516
3.19516
-0.6309169
-0.8474627
-1.069529
-0.6472515
0
0
0.6472515
-0.6472515
-1.967277
-1.333353
0
1.993421
5.752384
-3.154836
0.6389798
-1.282069
0
-1.95446
-4.02739
-2.076199
1.388911
-0.2301497
0.9174376
2.702867
-2.702867
1.360565
0.449439
0.2239643
0
-0.6734032
2.006756
-0.4424786
-0.2219757
0
0.6644543
0.6600684
-1.102547
-2.242246
-0.6825965
0.6825965
-0.6825965
0
-0.6872879
2.721256
-2.033968
1.360565
-0.6779687
-0.6825965
-0.6872879
-0.6920443
0
-0.464038
1.84337
0.6825965
-0.6825965
0.6825965
-0.2270149
0.2270149
-0.6825965
-0.6872879
1.369884
0
-2.061929
-0.6968669
0.6968669
0.6920443
1.596385
8.247622
3.681397
0.9990093
0.9891277
0.9794398
2.882044
0
0
1.129956
0.9319732
0.7393749
-0.554018
-2.817088
0
1.324523
-0.1881468
0
1.123607
-2.259983
0.190295
0.3795071
0.5665738
1.680712
1.65293
0.5449605
0.5420067
-1.086967
0.5449605
-1.092907
-0.3669729
-1.295115
0
0.5571045
-2.247286
0.3780723
0.1885015
-0.5665738
-2.882044
2.882044
-0.3795071
0.3795071
-2.882044
-0.5865119
0
-1.183446
-9.352606
2.580788
-2.580788
-1.980263
0.2219757
0.7258987
0.2826191
0.2818226
0.2810306
0.2802431
1.848481
-2.597549
-0.6600684
-0.6644543
0
3.278982
-1.95446
2.597549
0.6389798
0.6349228
1.880933
0
-1.880933
-0.6349228
-0.4255326
-1.503788
-1.307208
-1.993421
1.333353
-0.2209946
-1.112359
0.6688988
-1.342302
0.6734032
0
-2.033968
0
2.702867
0.6644543
0.6600684
0.6557401
-0.6557401
0
0.6557401
-0.2181026
-1.097706
-0.6644543
0
-0.6688988
-0.6734032
-0.6779687
1.351372
-1.351372
-0.6825965
0
1.360565
-1.360565
0.6825965
-2.061929
-1.398624
-2.857337
1.438874
4.879016
-0.6825965
0.4555817
-0.4555817
-1.379332
-0.6968669
-0.7017573
0.7017573
0
0.6968669
-1.398624
-0.8841791
-0.8920666
-5.526268
-7.061757
3.200273
-0.790518
0
-4.049136
1.639381
-5.001042
-5.264373
1.490341
-0.5934736
4.367506
2.531781
2.469261
2.144854
0.2649008
-5.715841
0.836825
2.469261
1.87925
2.883555
1.538492
2.264248
0.7434978
-0.7434978
-1.503788
-2.298952
-0.778214
2.316706
0
-0.7662873
-1.550419
2.316706
0
0
0
3.007746
0
0.7380107
1.701135
3.31784
-2.120221
3.509132
0.6872879
-0.9174376
-4.717856
-2.941389
1.481509
0.732604
-0.4878058
-0.9828089
-0.7434978
-1.503788
0.7547206
-0.5025136
-4.113691
3.861484
-2.298952
-1.562532
-0.526317
-3.490287
3.226086
-0.796817
0.796817
-0.2649008
-4.614116
0.8298803
-1.666705
0.836825
0.554018
-0.554018
3.278982
0
-1.626052
-0.273598
-0.5494519
0
-1.666705
0
0
0.836825
0.8298803
4.839654
1.562532
0.5154651
-3.665332
3.149867
-5.579136
-3.333642
-0.5665738
0.5665738
-2.57525
1.724181
0.851069
0.8438869
0.836825
0.8298803
-1.666705
0.836825
0.2773927
-1.114218
-0.8438869
0.8438869
-0.8438869
0
-1.709443
-0.8658063
0
0
0
0.8658063
-0.8658063
0
-0.873368
0.583092
2.014457
0
-0.8583744
2.55333
-1.694956
-4.367506
-0.896867
1.785762
-1.785762
0.2998503
0.5970167
0
0
0.8888947
-0.5917177
-0.297177
0.8888947
-0.8888947
2.643326
0.2894358
-0.2894358
-0.1450327
-0.1452433
-0.1454546
-0.1456664
-0.291971
0
0
1.739174
-0.28777
-2.332467
-0.8888947
0.8888947
0.881063
0
-1.769958
0.8888947
0.881063
-0.881063
-0.8888947
-1.801851
-0.9132484
0
-0.9216655
0
-1.869213
-2.871011
0
0
0.3231021
-1.29872
-0.9852296
0.9852296
0
-1.282701
-1.702595
-2.869049
2.159467
0.6085211
0
-1.939826
0.9235571
-1.026703
3.149067
1.324523
1.631358
-3.658342
0.7024615
0
0
0
0
0
-1.106095
0.1347255
-0.8450278
-0.6128722
0.4089985
-0.9226103
-0.8965577
-6.253153
-0.4434597
0.1110494
0.1109262
-0.2590196
4.385555
1.058211
0.7341407
0.3910838
0.3895603
0.5686239
-2.083409
0
-0.5277057
0.4926118
-1.023117
0.3186407
-1.38817
-4.059801
-0.4489345
-1.587335
-1.265112
-1.633642
0.1175779
-0.1568013
-2.341841
0
1.197619
0
-0.2085506
-0.6282743
1.074637
-0.2378122
0
-0.9569451
-4.172384
0
-3.312405
-1.435119
-0.3510315
-11.19758
4.188338
4.966538
-3.981308
0.2797205
1.249149
1.097405
8.119641
0.6269613
-0.6688988
-1.862882
3.774033
1.348886
-2.591138
0.9537704
1.515491
-1.72206
1.965665
-0.1217286
0.6878441
3.369992
2.426462
-3.13069
-0.9467526
2.311562
4.801527
2.407118
-0.5420067
-0.1087548
0
0
