
       10.750
       7.3317
       6.6516
       5.6457
       5.0265
       4.8992
       4.7380
       8.1422
       35.291
       15.722
       81.045
       79.768
       110.21
       57.974
       41.077
       38.746
       30.847
       26.778
       39.317
       24.218
       20.669
       16.147
       22.163
       15.486
       12.826
       13.427
       10.790
       9.5552
       15.282
       9.8823
       8.5790
       7.6174
       15.762
       9.3143
       7.8318
       8.1262
       6.9813
       6.0889
       5.6367
       5.2972
       13.032
       8.0499
       6.4987
       6.4981
       5.4767
       5.4237
       4.7323
       4.5336
       4.8304
       4.4427
       11.803
       9.4203
       6.3977
       5.4750
       4.8636
       7.3451
       5.1641
       4.8111
       7.3529
       6.3697
       5.0774
       9.5209
       6.0870
       5.1205
       4.4956
       4.0958
       4.8156
       3.8703
       3.5588
       3.3347
       3.3947
       3.7327
       4.9281
       8.7207
       6.3392
       5.8726
       7.4300
       5.0690
       6.0138
       4.7750
       4.1330
       3.8263
       3.5767
       5.0699
       3.7554
       3.4287
       3.2790
       3.0260
       2.9937
       2.8882
       2.8670
       3.8464
       3.5882
       3.1181
       2.8094
       2.7857
       2.5841
       2.5199
       3.9159
       2.8490
       2.7241
       2.5348
       2.4265
       2.7022
       2.5195
       4.3765
       3.4896
       2.8950
       2.6672
       2.5351
       2.7972
       2.6128
       2.9605
       3.4961
       2.6057
       2.8454
       6.2959
       6.2802
       4.9573
       3.7614
       3.8185
       8.7221
       5.7595
       4.4561
       3.8865
       4.3793
       5.8825
       4.1851
       3.6122
       3.2143
       4.5660
       3.2039
       5.9042
       5.4746
       3.8781
       3.8395
       7.6754
       5.1369
       4.0603
       3.5073
       3.9764
       4.2817
       17.520
       9.1680
       6.3956
       7.1544
       5.2363
       5.3511
       4.1501
       3.6461
       3.4866
       3.6976
       6.5908
       4.2670
       5.0246
       41.622
       16.157
       25.950
       20.084
       12.793
       10.127
       8.6775
       7.4504
       7.3206
       6.2890
       5.2248
       15.705
       12.101
       7.8009
       6.4146
       5.7435
       4.8709
       5.4107
       5.0389
       5.4850
       12.532
       6.9846
       5.4835
       7.9831
       6.0310
       5.4760
       15.038
       17.493
       15.087
       18.265
       25.310
       20.014
       21.330
       18.453
       12.542
       12.216
       9.3787
       7.9975
       7.0408
       6.3337
       56.869
       38.777
       84.939
       44.186
       32.149
       49.400
       95.508
       58.758
       56.165
       35.633
       44.329
       30.726
       45.516
       27.524
       23.065
       68.744
       32.467
       25.510
       20.708
       17.155
       14.670
       12.855
       11.990
       39.795
       19.138
       15.093
       50.241
       25.658
       25.801
       20.851
       32.663
       55.998
       31.893
       43.063
       27.973
       117.12
       63.359
       42.323
       61.688
       36.088
       32.780
       24.363
       20.028
       16.894
       14.534
       12.724
       11.317
       10.194
       9.2956
       8.9941
       13.692
       12.609
       13.637
       17.778
       15.064
       54.721
       29.298
       29.378
       22.213
       17.986
       25.735
       21.514
       16.688
       16.178
       14.963
       33.460
       28.785
       27.480
       29.024
       18.055
       20.371
       23.250
       19.457
       27.613
       16.251
       26.750
       51.880
       61.286
       32.642
       26.499
       23.324
       35.763
       21.190
       17.088
       15.217
       26.188
       23.675
       16.326
       13.099
       13.789
       13.047
       77.977
       90.713
       50.484
       35.380
       32.578
       27.062
       88.260
       103.10
       55.349
       57.019
       72.078
       75.690
       48.184
       35.338
       39.595
       43.438
       81.333
       42.840
       31.953
       25.900
       23.531
       18.973
       16.283
       15.843
       13.345
       11.985
       11.944
       11.337
       9.7509
       9.0036
       26.533
       17.202
       12.593
       10.777
       12.696
       9.7168
       8.8695
       18.950
       13.708
       13.886
       11.539
       9.4656
       15.005
       9.7181
       11.686
